zcta,stab,border_dyad,segment_id,S_i,dist_km,d_ic
44681,OH,MI-OH,MI-OH_216,0,200.91870415412785,-200.91870415412785
44607,OH,MI-OH,MI-OH_222,0,223.62296340581707,-223.62296340581707
44652,OH,MI-OH,MI-OH_222,0,189.4418815804704,-189.4418815804704
44653,OH,MI-OH,MI-OH_218,0,223.03824366786444,-223.03824366786444
44682,OH,MI-OH,MI-OH_216,0,224.26424434918795,-224.26424434918795
44608,OH,MI-OH,MI-OH_219,0,192.5799329057501,-192.5799329057501
44612,OH,MI-OH,MI-OH_221,0,201.9684240490891,-201.9684240490891
44654,OH,MI-OH,MI-OH_209,0,185.5900465168176,-185.5900465168176
44654,OH,MI-OH,MI-OH_210,0,185.5900465168176,-185.5900465168176
44656,OH,MI-OH,MI-OH_222,0,214.7406669589468,-214.7406669589468
44687,OH,MI-OH,MI-OH_216,0,194.87270833093436,-194.87270833093436
44688,OH,MI-OH,MI-OH_222,0,210.00780877311655,-210.00780877311655
44689,OH,MI-OH,MI-OH_217,0,188.85604074140204,-188.85604074140204
44689,OH,MI-OH,MI-OH_218,0,188.85604074140204,-188.85604074140204
44490,OH,MI-OH,MI-OH_222,0,227.7213432809449,-227.7213432809449
44491,OH,MI-OH,MI-OH_222,0,189.23989182659744,-189.23989182659744
44613,OH,MI-OH,MI-OH_220,0,187.51915547367489,-187.51915547367489
44614,OH,MI-OH,MI-OH_222,0,174.38271362077,-174.38271362077
44661,OH,MI-OH,MI-OH_209,0,167.85151060517015,-167.85151060517015
44661,OH,MI-OH,MI-OH_210,0,167.85151060517015,-167.85151060517015
44690,OH,MI-OH,MI-OH_216,0,189.91097672804167,-189.91097672804167
44493,OH,MI-OH,MI-OH_222,0,224.1964716118581,-224.1964716118581
44502,OH,MI-OH,MI-OH_222,0,226.84227884217896,-226.84227884217896
44615,OH,MI-OH,MI-OH_222,0,230.2584702328673,-230.2584702328673
44691,OH,MI-OH,MI-OH_216,0,157.66350163048125,-157.66350163048125
44503,OH,MI-OH,MI-OH_222,0,225.58578665780408,-225.58578665780408
44620,OH,MI-OH,MI-OH_222,0,220.5890632735753,-220.5890632735753
44662,OH,MI-OH,MI-OH_221,0,190.4356474612883,-190.4356474612883
44693,OH,MI-OH,MI-OH_217,0,244.9756154804796,-244.9756154804796
44693,OH,MI-OH,MI-OH_218,0,244.9756154804796,-244.9756154804796
44695,OH,MI-OH,MI-OH_222,0,234.4336085066953,-234.4336085066953
44697,OH,MI-OH,MI-OH_221,0,206.99609158055395,-206.99609158055395
44504,OH,MI-OH,MI-OH_222,0,224.0742888380543,-224.0742888380543
44624,OH,MI-OH,MI-OH_216,0,191.8978059137648,-191.8978059137648
44702,OH,MI-OH,MI-OH_222,0,193.90305453297373,-193.90305453297373
44510,OH,MI-OH,MI-OH_222,0,222.56527222163072,-222.56527222163072
44505,OH,MI-OH,MI-OH_222,0,226.6475428707751,-226.6475428707751
44703,OH,MI-OH,MI-OH_222,0,192.77796592245195,-192.77796592245195
44507,OH,MI-OH,MI-OH_222,0,226.3470463678405,-226.3470463678405
45174,OH,MI-OH,MI-OH_052,0,285.39221449283656,-285.39221449283656
44804,OH,MI-OH,MI-OH_175,0,69.74223169848675,-69.74223169848675
45203,OH,MI-OH,MI-OH_024,0,290.9734357230881,-290.9734357230881
45203,OH,MI-OH,MI-OH_025,0,290.9734357230881,-290.9734357230881
45415,OH,MI-OH,MI-OH_066,0,209.80231881681,-209.80231881681
44874,OH,MI-OH,MI-OH_211,0,122.19108116428642,-122.19108116428642
44874,OH,MI-OH,MI-OH_212,0,122.19108116428642,-122.19108116428642
45207,OH,MI-OH,MI-OH_035,0,286.86427538232834,-286.86427538232834
45209,OH,MI-OH,MI-OH_046,0,285.700970609106,-285.700970609106
45416,OH,MI-OH,MI-OH_066,0,212.8464775163613,-212.8464775163613
45212,OH,MI-OH,MI-OH_039,0,284.4487259018143,-284.4487259018143
45428,OH,MI-OH,MI-OH_065,0,220.16232203262453,-220.16232203262453
45630,OH,MI-OH,MI-OH_209,0,341.226483890589,-341.226483890589
45630,OH,MI-OH,MI-OH_210,0,341.226483890589,-341.226483890589
45213,OH,MI-OH,MI-OH_046,0,282.60105915616015,-282.60105915616015
45213,OH,MI-OH,MI-OH_047,0,282.60105915616015,-282.60105915616015
45654,OH,MI-OH,MI-OH_209,0,279.07890782011754,-279.07890782011754
45654,OH,MI-OH,MI-OH_210,0,279.07890782011754,-279.07890782011754
45657,OH,MI-OH,MI-OH_209,0,323.3137999902023,-323.3137999902023
45657,OH,MI-OH,MI-OH_210,0,323.3137999902023,-323.3137999902023
45659,OH,MI-OH,MI-OH_209,0,349.53165115740245,-349.53165115740245
45659,OH,MI-OH,MI-OH_210,0,349.53165115740245,-349.53165115740245
45217,OH,MI-OH,MI-OH_032,0,283.9718672754759,-283.9718672754759
45218,OH,MI-OH,MI-OH_032,0,272.8281222669124,-272.8281222669124
45601,OH,MI-OH,MI-OH_209,0,274.22627236072555,-274.22627236072555
45601,OH,MI-OH,MI-OH_210,0,274.22627236072555,-274.22627236072555
45612,OH,MI-OH,MI-OH_209,0,282.3021005153427,-282.3021005153427
45612,OH,MI-OH,MI-OH_210,0,282.3021005153427,-282.3021005153427
45229,OH,MI-OH,MI-OH_032,0,285.54705775699733,-285.54705775699733
45634,OH,MI-OH,MI-OH_209,0,296.5536467827584,-296.5536467827584
45634,OH,MI-OH,MI-OH_210,0,296.5536467827584,-296.5536467827584
45636,OH,MI-OH,MI-OH_209,0,356.46461882714146,-356.46461882714146
45636,OH,MI-OH,MI-OH_210,0,356.46461882714146,-356.46461882714146
45505,OH,MI-OH,MI-OH_115,0,203.25729403603185,-203.25729403603185
45505,OH,MI-OH,MI-OH_116,0,203.25729403603185,-203.25729403603185
45506,OH,MI-OH,MI-OH_107,0,203.88953364978155,-203.88953364978155
45034,OH,MI-OH,MI-OH_065,0,263.2878441440677,-263.2878441440677
45246,OH,MI-OH,MI-OH_038,0,270.2274686808365,-270.2274686808365
45301,OH,MI-OH,MI-OH_090,0,224.39832832362583,-224.39832832362583
45617,OH,MI-OH,MI-OH_209,0,275.74549092694224,-275.74549092694224
45617,OH,MI-OH,MI-OH_210,0,275.74549092694224,-275.74549092694224
45618,OH,MI-OH,MI-OH_131,0,318.195054088552,-318.195054088552
45621,OH,MI-OH,MI-OH_209,0,301.45689829320474,-301.45689829320474
45621,OH,MI-OH,MI-OH_210,0,301.45689829320474,-301.45689829320474
45623,OH,MI-OH,MI-OH_209,0,359.7330488622303,-359.7330488622303
45623,OH,MI-OH,MI-OH_210,0,359.7330488622303,-359.7330488622303
45624,OH,MI-OH,MI-OH_203,0,286.8425268402238,-286.8425268402238
45629,OH,MI-OH,MI-OH_209,0,348.95169030799553,-348.95169030799553
45629,OH,MI-OH,MI-OH_210,0,348.95169030799553,-348.95169030799553
45062,OH,MI-OH,MI-OH_024,0,248.2331729742316,-248.2331729742316
45062,OH,MI-OH,MI-OH_025,0,248.2331729742316,-248.2331729742316
45319,OH,MI-OH,MI-OH_104,0,201.70640765394413,-201.70640765394413
45642,OH,MI-OH,MI-OH_209,0,302.4962252973971,-302.4962252973971
45642,OH,MI-OH,MI-OH_210,0,302.4962252973971,-302.4962252973971
45650,OH,MI-OH,MI-OH_179,0,334.65895722911137,-334.65895722911137
45651,OH,MI-OH,MI-OH_209,0,286.29142838043686,-286.29142838043686
45651,OH,MI-OH,MI-OH_210,0,286.29142838043686,-286.29142838043686
45652,OH,MI-OH,MI-OH_209,0,326.6000151923379,-326.6000151923379
45652,OH,MI-OH,MI-OH_210,0,326.6000151923379,-326.6000151923379
45111,OH,MI-OH,MI-OH_061,0,280.7831778253088,-280.7831778253088
45111,OH,MI-OH,MI-OH_062,0,280.7831778253088,-280.7831778253088
45340,OH,MI-OH,MI-OH_093,0,150.3237989030698,-150.3237989030698
44710,OH,MI-OH,MI-OH_222,0,191.6377917600984,-191.6377917600984
44714,OH,MI-OH,MI-OH_222,0,192.2911041303832,-192.2911041303832
44850,OH,MI-OH,MI-OH_209,0,98.9953883747758,-98.9953883747758
44850,OH,MI-OH,MI-OH_210,0,98.9953883747758,-98.9953883747758
44853,OH,MI-OH,MI-OH_209,0,76.54249514191068,-76.54249514191068
44853,OH,MI-OH,MI-OH_210,0,76.54249514191068,-76.54249514191068
44802,OH,MI-OH,MI-OH_203,0,77.00394246584627,-77.00394246584627
45147,OH,MI-OH,MI-OH_061,0,279.5438065696504,-279.5438065696504
45359,OH,MI-OH,MI-OH_052,0,185.3793803415587,-185.3793803415587
45363,OH,MI-OH,MI-OH_046,0,164.12060446663247,-164.12060446663247
45363,OH,MI-OH,MI-OH_047,0,164.12060446663247,-164.12060446663247
45052,OH,MI-OH,MI-OH_001,0,285.7491909442155,-285.7491909442155
45069,OH,MI-OH,MI-OH_046,0,264.5732227807999,-264.5732227807999
45069,OH,MI-OH,MI-OH_047,0,264.5732227807999,-264.5732227807999
45042,OH,MI-OH,MI-OH_046,0,241.3910540345825,-241.3910540345825
45308,OH,MI-OH,MI-OH_044,0,176.75242220720844,-176.75242220720844
45304,OH,MI-OH,MI-OH_032,0,191.9951008223441,-191.9951008223441
45238,OH,MI-OH,MI-OH_007,0,290.2033541542612,-290.2033541542612
45238,OH,MI-OH,MI-OH_008,0,290.2033541542612,-290.2033541542612
45240,OH,MI-OH,MI-OH_032,0,270.7877048952125,-270.7877048952125
45241,OH,MI-OH,MI-OH_046,0,271.932697389953,-271.932697389953
45241,OH,MI-OH,MI-OH_047,0,271.932697389953,-271.932697389953
45242,OH,MI-OH,MI-OH_046,0,275.7576708169465,-275.7576708169465
45242,OH,MI-OH,MI-OH_047,0,275.7576708169465,-275.7576708169465
45243,OH,MI-OH,MI-OH_046,0,282.48842002318025,-282.48842002318025
45243,OH,MI-OH,MI-OH_047,0,282.48842002318025,-282.48842002318025
45431,OH,MI-OH,MI-OH_083,0,218.1517808186072,-218.1517808186072
45432,OH,MI-OH,MI-OH_083,0,220.98481231228567,-220.98481231228567
45434,OH,MI-OH,MI-OH_087,0,223.049628554592,-223.049628554592
45439,OH,MI-OH,MI-OH_068,0,225.1233650836579,-225.1233650836579
45458,OH,MI-OH,MI-OH_071,0,236.3652289030886,-236.3652289030886
45458,OH,MI-OH,MI-OH_072,0,236.3652289030886,-236.3652289030886
45502,OH,MI-OH,MI-OH_113,0,200.7757033325786,-200.7757033325786
45620,OH,MI-OH,MI-OH_209,0,329.2076656632602,-329.2076656632602
45620,OH,MI-OH,MI-OH_210,0,329.2076656632602,-329.2076656632602
45628,OH,MI-OH,MI-OH_209,0,263.2021270146321,-263.2021270146321
45628,OH,MI-OH,MI-OH_210,0,263.2021270146321,-263.2021270146321
45631,OH,MI-OH,MI-OH_209,0,341.1037388313936,-341.1037388313936
45631,OH,MI-OH,MI-OH_210,0,341.1037388313936,-341.1037388313936
44859,OH,MI-OH,MI-OH_216,0,120.34513232754736,-120.34513232754736
45044,OH,MI-OH,MI-OH_046,0,252.52659350967468,-252.52659350967468
45044,OH,MI-OH,MI-OH_047,0,252.52659350967468,-252.52659350967468
45050,OH,MI-OH,MI-OH_046,0,253.2297165416836,-253.2297165416836
45050,OH,MI-OH,MI-OH_047,0,253.2297165416836,-253.2297165416836
45051,OH,MI-OH,MI-OH_001,0,291.0896601154066,-291.0896601154066
45056,OH,MI-OH,MI-OH_001,0,247.1172503879782,-247.1172503879782
45064,OH,MI-OH,MI-OH_024,0,238.84510641460187,-238.84510641460187
45251,OH,MI-OH,MI-OH_016,0,272.4827637584936,-272.4827637584936
44861,OH,MI-OH,MI-OH_209,0,59.34426584723961,-59.34426584723961
44861,OH,MI-OH,MI-OH_210,0,59.34426584723961,-59.34426584723961
44864,OH,MI-OH,MI-OH_209,0,150.2806144699603,-150.2806144699603
44864,OH,MI-OH,MI-OH_210,0,150.2806144699603,-150.2806144699603
44866,OH,MI-OH,MI-OH_216,0,136.0437716167301,-136.0437716167301
44867,OH,MI-OH,MI-OH_209,0,74.53007477190658,-74.53007477190658
44867,OH,MI-OH,MI-OH_210,0,74.53007477190658,-74.53007477190658
45070,OH,MI-OH,MI-OH_024,0,236.5077148637812,-236.5077148637812
45070,OH,MI-OH,MI-OH_025,0,236.5077148637812,-236.5077148637812
45101,OH,MI-OH,MI-OH_113,0,339.4631770572467,-339.4631770572467
45106,OH,MI-OH,MI-OH_082,0,309.8636557717392,-309.8636557717392
45122,OH,MI-OH,MI-OH_078,0,278.5894371224057,-278.5894371224057
45305,OH,MI-OH,MI-OH_083,0,232.56369814352092,-232.56369814352092
45306,OH,MI-OH,MI-OH_077,0,140.17936655833947,-140.17936655833947
45306,OH,MI-OH,MI-OH_078,0,140.17936655833947,-140.17936655833947
45307,OH,MI-OH,MI-OH_124,0,239.9631395907884,-239.9631395907884
45323,OH,MI-OH,MI-OH_104,0,208.98125720471785,-208.98125720471785
45326,OH,MI-OH,MI-OH_083,0,175.89552345714236,-175.89552345714236
45321,OH,MI-OH,MI-OH_004,0,204.62571373528667,-204.62571373528667
44708,OH,MI-OH,MI-OH_222,0,189.01970085575616,-189.01970085575616
45102,OH,MI-OH,MI-OH_067,0,301.5245892117496,-301.5245892117496
45103,OH,MI-OH,MI-OH_071,0,293.06325517382555,-293.06325517382555
45103,OH,MI-OH,MI-OH_072,0,293.06325517382555,-293.06325517382555
45325,OH,MI-OH,MI-OH_046,0,225.23963387484403,-225.23963387484403
45325,OH,MI-OH,MI-OH_047,0,225.23963387484403,-225.23963387484403
45309,OH,MI-OH,MI-OH_046,0,208.24365629057277,-208.24365629057277
45309,OH,MI-OH,MI-OH_047,0,208.24365629057277,-208.24365629057277
45310,OH,MI-OH,MI-OH_016,0,150.82909308426505,-150.82909308426505
45311,OH,MI-OH,MI-OH_004,0,231.93191034603268,-231.93191034603268
45312,OH,MI-OH,MI-OH_083,0,185.0845848760416,-185.0845848760416
45314,OH,MI-OH,MI-OH_113,0,221.2628406555702,-221.2628406555702
45112,OH,MI-OH,MI-OH_071,0,326.7425251079774,-326.7425251079774
45112,OH,MI-OH,MI-OH_072,0,326.7425251079774,-326.7425251079774
45316,OH,MI-OH,MI-OH_111,0,215.34218610429105,-215.34218610429105
45317,OH,MI-OH,MI-OH_094,0,172.65792762368457,-172.65792762368457
45318,OH,MI-OH,MI-OH_052,0,176.77367447673427,-176.77367447673427
44721,OH,MI-OH,MI-OH_222,0,190.104745266084,-190.104745266084
44875,OH,MI-OH,MI-OH_209,0,114.2697523295516,-114.2697523295516
44875,OH,MI-OH,MI-OH_210,0,114.2697523295516,-114.2697523295516
44878,OH,MI-OH,MI-OH_209,0,114.95810631117428,-114.95810631117428
44878,OH,MI-OH,MI-OH_210,0,114.95810631117428,-114.95810631117428
44881,OH,MI-OH,MI-OH_209,0,106.53581141846028,-106.53581141846028
44881,OH,MI-OH,MI-OH_210,0,106.53581141846028,-106.53581141846028
44882,OH,MI-OH,MI-OH_209,0,90.99763755749888,-90.99763755749888
44882,OH,MI-OH,MI-OH_210,0,90.99763755749888,-90.99763755749888
45115,OH,MI-OH,MI-OH_113,0,326.5258083049402,-326.5258083049402
45118,OH,MI-OH,MI-OH_101,0,285.08589175429694,-285.08589175429694
45121,OH,MI-OH,MI-OH_101,0,319.235058105448,-319.235058105448
45130,OH,MI-OH,MI-OH_085,0,314.30156874847466,-314.30156874847466
45131,OH,MI-OH,MI-OH_093,0,327.72230743440474,-327.72230743440474
45132,OH,MI-OH,MI-OH_134,0,266.8696973460648,-266.8696973460648
45324,OH,MI-OH,MI-OH_094,0,212.2885655576796,-212.2885655576796
45328,OH,MI-OH,MI-OH_038,0,177.67200333958402,-177.67200333958402
45330,OH,MI-OH,MI-OH_032,0,230.01580792241896,-230.01580792241896
44883,OH,MI-OH,MI-OH_209,0,71.1381304478858,-71.1381304478858
44883,OH,MI-OH,MI-OH_210,0,71.1381304478858,-71.1381304478858
45152,OH,MI-OH,MI-OH_080,0,264.4898203665023,-264.4898203665023
45133,OH,MI-OH,MI-OH_142,0,287.9025951966608,-287.9025951966608
45135,OH,MI-OH,MI-OH_142,0,266.2417133852966,-266.2417133852966
45335,OH,MI-OH,MI-OH_124,0,234.3187429876248,-234.3187429876248
45337,OH,MI-OH,MI-OH_046,0,193.07709069384987,-193.07709069384987
45337,OH,MI-OH,MI-OH_047,0,193.07709069384987,-193.07709069384987
45342,OH,MI-OH,MI-OH_065,0,232.7427419831422,-232.7427419831422
45368,OH,MI-OH,MI-OH_132,0,210.71176156610176,-210.71176156610176
45369,OH,MI-OH,MI-OH_142,0,198.65657451558863,-198.65657451558863
45331,OH,MI-OH,MI-OH_015,0,179.44959950515494,-179.44959950515494
45331,OH,MI-OH,MI-OH_016,0,179.44959950515494,-179.44959950515494
45333,OH,MI-OH,MI-OH_061,0,163.3146770643858,-163.3146770643858
45334,OH,MI-OH,MI-OH_094,0,141.9668036330418,-141.9668036330418
44805,OH,MI-OH,MI-OH_209,0,132.49093473628025,-132.49093473628025
44805,OH,MI-OH,MI-OH_210,0,132.49093473628025,-132.49093473628025
44887,OH,MI-OH,MI-OH_209,0,104.92211602343322,-104.92211602343322
44887,OH,MI-OH,MI-OH_210,0,104.92211602343322,-104.92211602343322
45142,OH,MI-OH,MI-OH_111,0,281.1687949480418,-281.1687949480418
45146,OH,MI-OH,MI-OH_111,0,269.4205076499524,-269.4205076499524
45336,OH,MI-OH,MI-OH_069,0,141.73960770973798,-141.73960770973798
45338,OH,MI-OH,MI-OH_032,0,207.2150452300976,-207.2150452300976
45339,OH,MI-OH,MI-OH_052,0,190.1514452844505,-190.1514452844505
45346,OH,MI-OH,MI-OH_001,0,192.41668302910853,-192.41668302910853
45349,OH,MI-OH,MI-OH_104,0,193.5382310698643,-193.5382310698643
44822,OH,MI-OH,MI-OH_209,0,156.59381470474378,-156.59381470474378
44822,OH,MI-OH,MI-OH_210,0,156.59381470474378,-156.59381470474378
44809,OH,MI-OH,MI-OH_209,0,68.1014174267353,-68.1014174267353
44809,OH,MI-OH,MI-OH_210,0,68.1014174267353,-68.1014174267353
44889,OH,MI-OH,MI-OH_219,0,99.19035716124772,-99.19035716124772
44890,OH,MI-OH,MI-OH_209,0,93.44128821779836,-93.44128821779836
44890,OH,MI-OH,MI-OH_210,0,93.44128821779836,-93.44128821779836
45150,OH,MI-OH,MI-OH_065,0,284.8069621373797,-284.8069621373797
45153,OH,MI-OH,MI-OH_069,0,318.1079523243732,-318.1079523243732
45155,OH,MI-OH,MI-OH_113,0,300.3442689087778,-300.3442689087778
45156,OH,MI-OH,MI-OH_065,0,324.7755927388834,-324.7755927388834
45157,OH,MI-OH,MI-OH_065,0,308.3120601158936,-308.3120601158936
45350,OH,MI-OH,MI-OH_025,0,154.15569758902055,-154.15569758902055
45351,OH,MI-OH,MI-OH_041,0,152.67020736069054,-152.67020736069054
45351,OH,MI-OH,MI-OH_040,0,152.67020736069054,-152.67020736069054
45352,OH,MI-OH,MI-OH_001,0,184.392243688182,-184.392243688182
45353,OH,MI-OH,MI-OH_093,0,159.21908159863776,-159.21908159863776
45354,OH,MI-OH,MI-OH_046,0,200.9404647433728,-200.9404647433728
45354,OH,MI-OH,MI-OH_047,0,200.9404647433728,-200.9404647433728
44815,OH,MI-OH,MI-OH_209,0,56.41926251045664,-56.41926251045664
44815,OH,MI-OH,MI-OH_210,0,56.41926251045664,-56.41926251045664
44817,OH,MI-OH,MI-OH_173,0,59.46314580502341,-59.46314580502341
44902,OH,MI-OH,MI-OH_209,0,132.56307272374792,-132.56307272374792
44902,OH,MI-OH,MI-OH_210,0,132.56307272374792,-132.56307272374792
44905,OH,MI-OH,MI-OH_209,0,132.8725755229596,-132.8725755229596
44905,OH,MI-OH,MI-OH_210,0,132.8725755229596,-132.8725755229596
45159,OH,MI-OH,MI-OH_124,0,267.70151634480226,-267.70151634480226
45162,OH,MI-OH,MI-OH_082,0,273.67439045013725,-273.67439045013725
45160,OH,MI-OH,MI-OH_071,0,289.8157092827451,-289.8157092827451
45160,OH,MI-OH,MI-OH_072,0,289.8157092827451,-289.8157092827451
45358,OH,MI-OH,MI-OH_038,0,192.14121931568863,-192.14121931568863
45360,OH,MI-OH,MI-OH_084,0,154.82795732512196,-154.82795732512196
44824,OH,MI-OH,MI-OH_216,0,63.85730501591206,-63.85730501591206
44903,OH,MI-OH,MI-OH_209,0,130.22064067738543,-130.22064067738543
44903,OH,MI-OH,MI-OH_210,0,130.22064067738543,-130.22064067738543
45164,OH,MI-OH,MI-OH_113,0,242.77514491625683,-242.77514491625683
45166,OH,MI-OH,MI-OH_124,0,251.7201797162432,-251.7201797162432
45167,OH,MI-OH,MI-OH_107,0,330.2408751769118,-330.2408751769118
45168,OH,MI-OH,MI-OH_113,0,321.3493118098078,-321.3493118098078
45371,OH,MI-OH,MI-OH_077,0,198.4339770090235,-198.4339770090235
45371,OH,MI-OH,MI-OH_078,0,198.4339770090235,-198.4339770090235
45381,OH,MI-OH,MI-OH_032,0,220.61295412167004,-220.61295412167004
45370,OH,MI-OH,MI-OH_085,0,235.8021663399472,-235.8021663399472
44827,OH,MI-OH,MI-OH_209,0,116.02268785578,-116.02268785578
44827,OH,MI-OH,MI-OH_210,0,116.02268785578,-116.02268785578
44828,OH,MI-OH,MI-OH_209,0,72.49600625595913,-72.49600625595913
44828,OH,MI-OH,MI-OH_210,0,72.49600625595913,-72.49600625595913
44825,OH,MI-OH,MI-OH_209,0,95.70697480241505,-95.70697480241505
44825,OH,MI-OH,MI-OH_210,0,95.70697480241505,-95.70697480241505
44826,OH,MI-OH,MI-OH_217,0,93.92938984378002,-93.92938984378002
44904,OH,MI-OH,MI-OH_209,0,136.8792867993955,-136.8792867993955
44904,OH,MI-OH,MI-OH_210,0,136.8792867993955,-136.8792867993955
44906,OH,MI-OH,MI-OH_209,0,128.99739857785016,-128.99739857785016
44906,OH,MI-OH,MI-OH_210,0,128.99739857785016,-128.99739857785016
45172,OH,MI-OH,MI-OH_179,0,297.772565403328,-297.772565403328
45177,OH,MI-OH,MI-OH_107,0,252.96536104808357,-252.96536104808357
45372,OH,MI-OH,MI-OH_111,0,190.9829990975672,-190.9829990975672
45373,OH,MI-OH,MI-OH_071,0,187.7321805617383,-187.7321805617383
45373,OH,MI-OH,MI-OH_072,0,187.7321805617383,-187.7321805617383
45377,OH,MI-OH,MI-OH_069,0,202.99049154036305,-202.99049154036305
44830,OH,MI-OH,MI-OH_208,0,63.55846100625791,-63.55846100625791
44907,OH,MI-OH,MI-OH_209,0,135.0015979282541,-135.0015979282541
44907,OH,MI-OH,MI-OH_210,0,135.0015979282541,-135.0015979282541
45001,OH,MI-OH,MI-OH_001,0,286.7513808655632,-286.7513808655632
45002,OH,MI-OH,MI-OH_001,0,279.7967161719924,-279.7967161719924
45005,OH,MI-OH,MI-OH_061,0,243.28465745434627,-243.28465745434627
45005,OH,MI-OH,MI-OH_062,0,243.28465745434627,-243.28465745434627
45204,OH,MI-OH,MI-OH_024,0,291.85796544955764,-291.85796544955764
45204,OH,MI-OH,MI-OH_025,0,291.85796544955764,-291.85796544955764
45227,OH,MI-OH,MI-OH_046,0,285.69752962621953,-285.69752962621953
45227,OH,MI-OH,MI-OH_047,0,285.69752962621953,-285.69752962621953
45231,OH,MI-OH,MI-OH_024,0,275.0433093432471,-275.0433093432471
45231,OH,MI-OH,MI-OH_025,0,275.0433093432471,-275.0433093432471
45211,OH,MI-OH,MI-OH_015,0,284.8401681922597,-284.8401681922597
45211,OH,MI-OH,MI-OH_016,0,284.8401681922597,-284.8401681922597
45378,OH,MI-OH,MI-OH_038,0,201.584399842227,-201.584399842227
45383,OH,MI-OH,MI-OH_061,0,195.89436910652643,-195.89436910652643
45384,OH,MI-OH,MI-OH_107,0,224.4408148177558,-224.4408148177558
44836,OH,MI-OH,MI-OH_209,0,63.08068168263645,-63.08068168263645
44836,OH,MI-OH,MI-OH_210,0,63.08068168263645,-63.08068168263645
44838,OH,MI-OH,MI-OH_209,0,144.35901657205608,-144.35901657205608
44838,OH,MI-OH,MI-OH_210,0,144.35901657205608,-144.35901657205608
45011,OH,MI-OH,MI-OH_032,0,254.64520322482704,-254.64520322482704
45215,OH,MI-OH,MI-OH_038,0,276.4261046493035,-276.4261046493035
45216,OH,MI-OH,MI-OH_033,0,280.2808921868987,-280.2808921868987
45216,OH,MI-OH,MI-OH_034,0,280.2808921868987,-280.2808921868987
45385,OH,MI-OH,MI-OH_104,0,229.54780078108493,-229.54780078108493
45388,OH,MI-OH,MI-OH_042,0,154.00451068753787,-154.00451068753787
45389,OH,MI-OH,MI-OH_094,0,185.72556008950903,-185.72556008950903
45390,OH,MI-OH,MI-OH_001,0,165.44402907624885,-165.44402907624885
45403,OH,MI-OH,MI-OH_078,0,218.15905900403115,-218.15905900403115
44839,OH,MI-OH,MI-OH_219,0,78.77754267305198,-78.77754267305198
44840,OH,MI-OH,MI-OH_209,0,147.20293797111634,-147.20293797111634
44840,OH,MI-OH,MI-OH_210,0,147.20293797111634,-147.20293797111634
44842,OH,MI-OH,MI-OH_209,0,156.7504261501299,-156.7504261501299
44842,OH,MI-OH,MI-OH_210,0,156.7504261501299,-156.7504261501299
45013,OH,MI-OH,MI-OH_004,0,256.7799902917168,-256.7799902917168
45015,OH,MI-OH,MI-OH_032,0,261.9875230595314,-261.9875230595314
45219,OH,MI-OH,MI-OH_032,0,288.4861445555246,-288.4861445555246
45224,OH,MI-OH,MI-OH_032,0,279.98444102581306,-279.98444102581306
45409,OH,MI-OH,MI-OH_071,0,222.47921776814303,-222.47921776814303
45409,OH,MI-OH,MI-OH_072,0,222.47921776814303,-222.47921776814303
45430,OH,MI-OH,MI-OH_083,0,223.9452201522685,-223.9452201522685
45404,OH,MI-OH,MI-OH_078,0,215.11780714671409,-215.11780714671409
45405,OH,MI-OH,MI-OH_069,0,214.6689571210132,-214.6689571210132
44847,OH,MI-OH,MI-OH_211,0,81.31897625272734,-81.31897625272734
44847,OH,MI-OH,MI-OH_212,0,81.31897625272734,-81.31897625272734
45032,OH,MI-OH,MI-OH_090,0,247.76807070526587,-247.76807070526587
45033,OH,MI-OH,MI-OH_001,0,281.89012615880733,-281.89012615880733
45230,OH,MI-OH,MI-OH_046,0,294.6066949859895,-294.6066949859895
45230,OH,MI-OH,MI-OH_047,0,294.6066949859895,-294.6066949859895
45233,OH,MI-OH,MI-OH_001,0,288.9035518404572,-288.9035518404572
45237,OH,MI-OH,MI-OH_039,0,281.2040568218524,-281.2040568218524
45239,OH,MI-OH,MI-OH_024,0,279.62244491084635,-279.62244491084635
45248,OH,MI-OH,MI-OH_001,0,283.8358884285603,-283.8358884285603
45406,OH,MI-OH,MI-OH_067,0,215.4835060954613,-215.4835060954613
45417,OH,MI-OH,MI-OH_065,0,220.9756308230401,-220.9756308230401
45419,OH,MI-OH,MI-OH_071,0,223.57072052464025,-223.57072052464025
45419,OH,MI-OH,MI-OH_072,0,223.57072052464025,-223.57072052464025
45424,OH,MI-OH,MI-OH_082,0,208.86551634680487,-208.86551634680487
44849,OH,MI-OH,MI-OH_209,0,106.22826589864724,-106.22826589864724
44849,OH,MI-OH,MI-OH_210,0,106.22826589864724,-106.22826589864724
44854,OH,MI-OH,MI-OH_209,0,99.50990704590488,-99.50990704590488
44854,OH,MI-OH,MI-OH_210,0,99.50990704590488,-99.50990704590488
44855,OH,MI-OH,MI-OH_209,0,98.47790178451574,-98.47790178451574
44855,OH,MI-OH,MI-OH_210,0,98.47790178451574,-98.47790178451574
45041,OH,MI-OH,MI-OH_001,0,278.4739032817941,-278.4739032817941
45865,OH,MI-OH,MI-OH_052,0,146.90121493792648,-146.90121493792648
45866,OH,MI-OH,MI-OH_032,0,135.7829143138736,-135.7829143138736
