ZCTA,year,Real_GDP_per_capita_ZCTA,Unemployment_Rate_ZCTA
01082,2025,48884.32775806837,3.8169199999999996
01082,2026,48884.32775806837,3.8169199999999996
01083,2012,49503.20868617011,7.2
01083,2013,49753.465125988536,7.1
01083,2014,49824.2061482821,6.1
01083,2015,50633.65697884574,5.1
01083,2016,50742.53986982834,4.2
01083,2017,50081.54238569534,4.0
01083,2018,50719.27941829745,3.6
01083,2019,51172.888251195385,3.3
01083,2020,50572.701646964386,9.1
01083,2021,53397.046813881294,5.4
01083,2022,54000.79239028109,3.8
01083,2023,54182.7676718839,3.6
01083,2024,54656.63354696975,4.1
01083,2025,54656.63354696975,4.1
01083,2026,54656.63354696975,4.1
01084,2012,42723.73703111288,5.8
01084,2013,43031.05636292588,6.0
01084,2014,43082.60012887875,5.3
01084,2015,45224.712483337986,4.5
01084,2016,45775.14774648061,4.0
01084,2017,47051.86931210057,3.7
01084,2018,47470.60059837302,3.2
01084,2019,48240.00887141986,2.9
01084,2020,50701.61990456898,7.7
01084,2021,46128.976367458454,4.8
01084,2022,46779.119331064045,3.5
01084,2023,47624.548845406374,3.2
01084,2024,48590.28168247692,3.8
01084,2025,48590.28168247692,3.8
01084,2026,48590.28168247692,3.8
01085,2012,46638.46311887651,8.6
01085,2013,46887.48964091348,8.6
01085,2014,46737.251931783365,7.6
01085,2015,47850.054913245585,6.4
01085,2016,48025.631339808395,5.5
01085,2017,47305.61860127468,5.3
01085,2018,47556.85527805556,4.9
01085,2019,48816.52362813696,4.3
01085,2020,48444.87119215723,10.9
01085,2021,50514.030347570464,6.8
01085,2022,50165.95657073509,4.8
01085,2023,50458.69975418066,4.5
01085,2024,51050.884302737686,5.1
01085,2025,51050.884302737686,5.1
01085,2026,51050.884302737686,5.1
01088,2012,42723.73703111288,5.8
01088,2013,43031.05636292588,6.0
01088,2014,43082.60012887875,5.3
01088,2015,45224.712483337986,4.5
01088,2016,45775.14774648061,4.0
01088,2017,47051.86931210057,3.7
01088,2018,47470.60059837302,3.2
01088,2019,48240.00887141986,2.9
01088,2020,50701.61990456898,7.7
01088,2021,46128.976367458454,4.8
01088,2022,46779.119331064045,3.5
01088,2023,47624.548845406374,3.2
01088,2024,48590.28168247692,3.8
01088,2025,48590.28168247692,3.8
01088,2026,48590.28168247692,3.8
01089,2012,46638.46311887651,8.6
01089,2013,46887.48964091348,8.6
01089,2014,46737.251931783365,7.6
01089,2015,47850.054913245585,6.4
01089,2016,48025.631339808395,5.5
01089,2017,47305.61860127468,5.3
01089,2018,47556.85527805556,4.9
01089,2019,48816.52362813696,4.3
01089,2020,48444.87119215723,10.9
01089,2021,50514.030347570464,6.8
01089,2022,50165.95657073509,4.8
01089,2023,50458.69975418066,4.5
01089,2024,51050.884302737686,5.1
01089,2025,51050.884302737686,5.1
01089,2026,51050.884302737686,5.1
01092,2012,49503.20868617011,7.2
01092,2013,49753.465125988536,7.1
01092,2014,49824.2061482821,6.1
01092,2015,50633.65697884574,5.1
01092,2016,50742.53986982834,4.2
01092,2017,50081.54238569534,4.0
01092,2018,50719.27941829745,3.6
01092,2019,51172.888251195385,3.3
01092,2020,50572.701646964386,9.1
01092,2021,53397.046813881294,5.4
01092,2022,54000.79239028109,3.8
01092,2023,54182.7676718839,3.6
01092,2024,54656.63354696975,4.1
01092,2025,54656.63354696975,4.1
01092,2026,54656.63354696975,4.1
01093,2012,37988.2575546775,6.1
01093,2013,38863.79182778887,6.1
01093,2014,38532.121871903306,5.3
01093,2015,40182.83325618258,4.4
01093,2016,40689.77584147284,3.9
01093,2017,39311.00061801225,3.7
01093,2018,40920.39542873168,3.3
01093,2019,41142.23086790431,3.0
01093,2020,41665.42137761863,8.6
01093,2021,41159.125156674694,5.2
01093,2022,39927.248416608025,3.6
01093,2023,43644.28450465707,3.2
01093,2024,40866.32049780587,3.6
01093,2025,40866.32049780587,3.6
01093,2026,40866.32049780587,3.6
01094,2012,49503.20868617011,7.2
01094,2013,49753.465125988536,7.1
01094,2014,49824.2061482821,6.1
01094,2015,50633.65697884574,5.1
01094,2016,50742.53986982834,4.2
01094,2017,50081.54238569534,4.0
01094,2018,50719.27941829745,3.6
01094,2019,51172.888251195385,3.3
01094,2020,50572.701646964386,9.1
01094,2021,53397.046813881294,5.4
01094,2022,54000.79239028109,3.8
01094,2023,54182.7676718839,3.6
01094,2024,54656.63354696975,4.1
01094,2025,54656.63354696975,4.1
01094,2026,54656.63354696975,4.1
01095,2012,46638.46311887651,8.6
01095,2013,46887.48964091348,8.6
01095,2014,46737.251931783365,7.6
01095,2015,47850.054913245585,6.4
01095,2016,48025.631339808395,5.5
01095,2017,47305.61860127468,5.3
01095,2018,47556.85527805556,4.9
01095,2019,48816.52362813696,4.3
01095,2020,48444.87119215723,10.9
01095,2021,50514.030347570464,6.8
01095,2022,50165.95657073509,4.8
01095,2023,50458.69975418066,4.5
01095,2024,51050.884302737686,5.1
01095,2025,51050.884302737686,5.1
01095,2026,51050.884302737686,5.1
01096,2012,42344.42512505041,5.8240300000000005
01096,2013,42697.25847366141,6.0080100000000005
01096,2014,42718.10682049502,5.3
01096,2015,44820.85795724284,4.4919899999999995
01096,2016,45367.80945688949,3.9919900000000004
01096,2017,46431.8257297041,3.7
01096,2018,46945.92916428475,3.2080100000000007
01096,2019,47671.47685333826,2.90801
01096,2020,49977.82040256026,7.77209
01096,2021,45730.89128547468,4.83204
01096,2022,46230.28447081612,3.50801
01096,2023,47305.72967171236,3.2000000000000006
01096,2024,47971.59239158477,3.78398
01096,2025,47971.59239158477,3.78398
01096,2026,47971.59239158477,3.78398
01097,2012,46638.46311887651,8.6
01097,2013,46887.48964091348,8.6
01097,2014,46737.251931783365,7.6
01097,2015,47850.054913245585,6.4
01097,2016,48025.631339808395,5.5
01097,2017,47305.61860127468,5.3
01097,2018,47556.85527805556,4.9
01097,2019,48816.52362813696,4.3
01097,2020,48444.87119215723,10.9
01097,2021,50514.030347570464,6.8
01097,2022,50165.95657073509,4.8
01097,2023,50458.69975418066,4.5
01097,2024,51050.884302737686,5.1
01097,2025,51050.884302737686,5.1
01097,2026,51050.884302737686,5.1
01098,2012,42723.73703111288,5.8
01098,2013,43031.05636292588,6.0
01098,2014,43082.60012887875,5.3
01098,2015,45224.712483337986,4.5
01098,2016,45775.14774648061,4.0
01098,2017,47051.86931210057,3.7
01098,2018,47470.60059837302,3.2
01098,2019,48240.00887141986,2.9
01098,2020,50701.61990456898,7.7
01098,2021,46128.976367458454,4.8
01098,2022,46779.119331064045,3.5
01098,2023,47624.548845406374,3.2
01098,2024,48590.28168247692,3.8
01098,2025,48590.28168247692,3.8
01098,2026,48590.28168247692,3.8
01103,2012,46638.46311887651,8.6
01103,2013,46887.48964091348,8.6
01103,2014,46737.251931783365,7.6
01103,2015,47850.054913245585,6.4
01103,2016,48025.631339808395,5.5
01103,2017,47305.61860127468,5.3
01103,2018,47556.85527805556,4.9
01103,2019,48816.52362813696,4.3
01103,2020,48444.87119215723,10.9
01103,2021,50514.030347570464,6.8
01103,2022,50165.95657073509,4.8
01103,2023,50458.69975418066,4.5
01103,2024,51050.884302737686,5.1
01103,2025,51050.884302737686,5.1
01103,2026,51050.884302737686,5.1
01104,2012,46638.46311887651,8.6
01104,2013,46887.48964091348,8.6
01104,2014,46737.251931783365,7.6
01104,2015,47850.054913245585,6.4
01104,2016,48025.631339808395,5.5
01104,2017,47305.61860127468,5.3
01104,2018,47556.85527805556,4.9
01104,2019,48816.52362813696,4.3
01104,2020,48444.87119215723,10.9
01104,2021,50514.030347570464,6.8
01104,2022,50165.95657073509,4.8
01104,2023,50458.69975418066,4.5
01104,2024,51050.884302737686,5.1
01104,2025,51050.884302737686,5.1
01104,2026,51050.884302737686,5.1
01105,2012,46638.46311887651,8.6
01105,2013,46887.48964091348,8.6
01105,2014,46737.251931783365,7.6
01105,2015,47850.054913245585,6.4
01105,2016,48025.631339808395,5.5
01105,2017,47305.61860127468,5.3
01105,2018,47556.85527805556,4.9
01105,2019,48816.52362813696,4.3
01105,2020,48444.87119215723,10.9
01105,2021,50514.030347570464,6.8
01105,2022,50165.95657073509,4.8
01105,2023,50458.69975418066,4.5
01105,2024,51050.884302737686,5.1
01105,2025,51050.884302737686,5.1
01105,2026,51050.884302737686,5.1
01106,2012,46638.46311887651,8.6
01106,2013,46887.48964091348,8.6
01106,2014,46737.251931783365,7.6
01106,2015,47850.054913245585,6.4
01106,2016,48025.631339808395,5.5
01106,2017,47305.61860127468,5.3
01106,2018,47556.85527805556,4.9
01106,2019,48816.52362813696,4.3
01106,2020,48444.87119215723,10.9
01106,2021,50514.030347570464,6.8
01106,2022,50165.95657073509,4.8
01106,2023,50458.69975418066,4.5
01106,2024,51050.884302737686,5.1
01106,2025,51050.884302737686,5.1
01106,2026,51050.884302737686,5.1
01107,2012,46638.46311887651,8.6
01107,2013,46887.48964091348,8.6
01107,2014,46737.251931783365,7.6
01107,2015,47850.054913245585,6.4
01107,2016,48025.631339808395,5.5
01107,2017,47305.61860127468,5.3
01107,2018,47556.85527805556,4.9
01107,2019,48816.52362813696,4.3
01107,2020,48444.87119215723,10.9
01107,2021,50514.030347570464,6.8
01107,2022,50165.95657073509,4.8
01107,2023,50458.69975418066,4.5
01107,2024,51050.884302737686,5.1
01107,2025,51050.884302737686,5.1
01107,2026,51050.884302737686,5.1
01108,2012,46638.46311887651,8.6
01108,2013,46887.48964091348,8.6
01108,2014,46737.251931783365,7.6
01108,2015,47850.054913245585,6.4
01108,2016,48025.631339808395,5.5
01108,2017,47305.61860127468,5.3
01108,2018,47556.85527805556,4.9
01108,2019,48816.52362813696,4.3
01108,2020,48444.87119215723,10.9
01108,2021,50514.030347570464,6.8
01108,2022,50165.95657073509,4.8
01108,2023,50458.69975418066,4.5
01108,2024,51050.884302737686,5.1
01108,2025,51050.884302737686,5.1
01108,2026,51050.884302737686,5.1
01109,2012,46638.46311887651,8.6
01109,2013,46887.48964091348,8.6
01109,2014,46737.251931783365,7.6
01109,2015,47850.054913245585,6.4
01109,2016,48025.631339808395,5.5
01109,2017,47305.61860127468,5.3
01109,2018,47556.85527805556,4.9
01109,2019,48816.52362813696,4.3
01109,2020,48444.87119215723,10.9
01109,2021,50514.030347570464,6.8
01109,2022,50165.95657073509,4.8
01109,2023,50458.69975418066,4.5
01109,2024,51050.884302737686,5.1
01109,2025,51050.884302737686,5.1
01109,2026,51050.884302737686,5.1
01118,2012,46638.46311887651,8.6
01118,2013,46887.48964091348,8.6
01118,2014,46737.251931783365,7.6
01118,2015,47850.054913245585,6.4
01118,2016,48025.631339808395,5.5
01118,2017,47305.61860127468,5.3
01118,2018,47556.85527805556,4.9
01118,2019,48816.52362813696,4.3
01118,2020,48444.87119215723,10.9
01118,2021,50514.030347570464,6.8
01118,2022,50165.95657073509,4.8
01118,2023,50458.69975418066,4.5
01118,2024,51050.884302737686,5.1
01118,2025,51050.884302737686,5.1
01118,2026,51050.884302737686,5.1
01119,2012,46638.46311887651,8.6
01119,2013,46887.48964091348,8.6
01119,2014,46737.251931783365,7.6
01119,2015,47850.054913245585,6.4
01119,2016,48025.631339808395,5.5
01119,2017,47305.61860127468,5.3
01119,2018,47556.85527805556,4.9
01119,2019,48816.52362813696,4.3
01119,2020,48444.87119215723,10.9
01119,2021,50514.030347570464,6.8
01119,2022,50165.95657073509,4.8
01119,2023,50458.69975418066,4.5
01119,2024,51050.884302737686,5.1
01119,2025,51050.884302737686,5.1
01119,2026,51050.884302737686,5.1
01128,2012,46638.46311887651,8.6
01128,2013,46887.48964091348,8.6
01128,2014,46737.251931783365,7.6
01128,2015,47850.054913245585,6.4
01128,2016,48025.631339808395,5.5
01128,2017,47305.61860127468,5.3
01128,2018,47556.85527805556,4.9
01128,2019,48816.52362813696,4.3
01128,2020,48444.87119215723,10.9
01128,2021,50514.030347570464,6.8
01128,2022,50165.95657073509,4.8
01128,2023,50458.69975418066,4.5
01128,2024,51050.884302737686,5.1
01128,2025,51050.884302737686,5.1
01128,2026,51050.884302737686,5.1
01129,2012,46638.46311887651,8.6
01129,2013,46887.48964091348,8.6
01129,2014,46737.251931783365,7.6
01129,2015,47850.054913245585,6.4
01129,2016,48025.631339808395,5.5
01129,2017,47305.61860127468,5.3
01129,2018,47556.85527805556,4.9
01129,2019,48816.52362813696,4.3
01129,2020,48444.87119215723,10.9
01129,2021,50514.030347570464,6.8
01129,2022,50165.95657073509,4.8
01129,2023,50458.69975418066,4.5
01129,2024,51050.884302737686,5.1
01129,2025,51050.884302737686,5.1
01129,2026,51050.884302737686,5.1
01151,2012,46638.46311887651,8.6
01151,2013,46887.48964091348,8.6
01151,2014,46737.251931783365,7.6
01151,2015,47850.054913245585,6.4
01151,2016,48025.631339808395,5.5
01151,2017,47305.61860127468,5.3
01151,2018,47556.85527805556,4.9
01151,2019,48816.52362813696,4.3
01151,2020,48444.87119215723,10.9
01151,2021,50514.030347570464,6.8
01151,2022,50165.95657073509,4.8
01151,2023,50458.69975418066,4.5
01151,2024,51050.884302737686,5.1
01151,2025,51050.884302737686,5.1
01151,2026,51050.884302737686,5.1
01201,2012,54691.8816798836,7.4
01201,2013,55215.50025207388,7.4
01201,2014,55919.21023240159,6.6
01201,2015,56478.91522298621,5.4
01201,2016,56193.605040786926,4.5
01201,2017,54217.76844834771,4.4
01201,2018,54909.12457185176,4.1
01201,2019,54051.39365401445,3.6
01201,2020,52490.04714510215,9.6
01201,2021,53364.979761749324,6.1
01201,2022,54943.327338268326,4.2
01201,2023,55043.48804544361,3.7
01201,2024,55972.701707502754,4.0
01201,2025,55972.701707502754,4.0
01201,2026,55972.701707502754,4.0
01220,2012,54691.8816798836,7.4
01220,2013,55215.50025207388,7.4
01220,2014,55919.21023240159,6.6
01220,2015,56478.91522298621,5.4
01220,2016,56193.605040786926,4.5
01220,2017,54217.76844834771,4.4
01220,2018,54909.12457185176,4.1
01220,2019,54051.39365401445,3.6
01220,2020,52490.04714510215,9.6
01220,2021,53364.979761749324,6.1
01220,2022,54943.327338268326,4.2
01220,2023,55043.48804544361,3.7
01220,2024,55972.701707502754,4.0
01220,2025,55972.701707502754,4.0
01220,2026,55972.701707502754,4.0
01222,2012,54691.8816798836,7.4
01222,2013,55215.50025207388,7.4
01222,2014,55919.21023240159,6.6
01222,2015,56478.91522298621,5.4
01222,2016,56193.605040786926,4.5
01222,2017,54217.76844834771,4.4
01222,2018,54909.12457185176,4.1
01222,2019,54051.39365401445,3.6
01222,2020,52490.04714510215,9.6
01222,2021,53364.979761749324,6.1
01222,2022,54943.327338268326,4.2
01222,2023,55043.48804544361,3.7
01222,2024,55972.701707502754,4.0
01222,2025,55972.701707502754,4.0
01222,2026,55972.701707502754,4.0
01223,2012,54658.862663783475,7.404920000000001
01223,2013,55181.35540856812,7.404920000000001
01223,2014,55881.56420336905,6.6041
01223,2015,56443.53689571627,5.4041
01223,2016,56160.116348612915,4.5041
01223,2017,54189.42863397472,4.40369
01223,2018,54878.980267747196,4.10328
01223,2019,54029.93068690835,3.6028700000000002
01223,2020,52473.461923695075,9.605329999999999
01223,2021,53353.29086915119,6.102869999999999
01223,2022,54923.74011812144,4.20246
01223,2023,55024.69041344943,3.7032800000000003
01223,2024,55952.522256143224,4.00451
01223,2025,55952.522256143224,4.00451
01223,2026,55952.522256143224,4.00451
01224,2012,54691.8816798836,7.4
01224,2013,55215.50025207388,7.4
01224,2014,55919.21023240159,6.6
01224,2015,56478.91522298621,5.4
01224,2016,56193.605040786926,4.5
01224,2017,54217.76844834771,4.4
01224,2018,54909.12457185176,4.1
01224,2019,54051.39365401445,3.6
01224,2020,52490.04714510215,9.6
01224,2021,53364.979761749324,6.1
01224,2022,54943.327338268326,4.2
01224,2023,55043.48804544361,3.7
01224,2024,55972.701707502754,4.0
01224,2025,55972.701707502754,4.0
01224,2026,55972.701707502754,4.0
01225,2012,54691.8816798836,7.4
01225,2013,55215.50025207388,7.4
01225,2014,55919.21023240159,6.6
01225,2015,56478.91522298621,5.4
01225,2016,56193.605040786926,4.5
01225,2017,54217.76844834771,4.4
01225,2018,54909.12457185176,4.1
01225,2019,54051.39365401445,3.6
01225,2020,52490.04714510215,9.6
01225,2021,53364.979761749324,6.1
01225,2022,54943.327338268326,4.2
01225,2023,55043.48804544361,3.7
01225,2024,55972.701707502754,4.0
01225,2025,55972.701707502754,4.0
01225,2026,55972.701707502754,4.0
01226,2012,54691.8816798836,7.4
01226,2013,55215.50025207388,7.4
01226,2014,55919.21023240159,6.6
01226,2015,56478.91522298621,5.4
01226,2016,56193.605040786926,4.5
01226,2017,54217.76844834771,4.4
01226,2018,54909.12457185176,4.1
01226,2019,54051.39365401445,3.6
01226,2020,52490.04714510215,9.6
01226,2021,53364.979761749324,6.1
01226,2022,54943.327338268326,4.2
01226,2023,55043.48804544361,3.7
01226,2024,55972.701707502754,4.0
01226,2025,55972.701707502754,4.0
01226,2026,55972.701707502754,4.0
01229,2012,54691.8816798836,7.4
01229,2013,55215.50025207388,7.4
01229,2014,55919.21023240159,6.6
01229,2015,56478.91522298621,5.4
01229,2016,56193.605040786926,4.5
01229,2017,54217.76844834771,4.4
01229,2018,54909.12457185176,4.1
01229,2019,54051.39365401445,3.6
01229,2020,52490.04714510215,9.6
01229,2021,53364.979761749324,6.1
01229,2022,54943.327338268326,4.2
01229,2023,55043.48804544361,3.7
01229,2024,55972.701707502754,4.0
01229,2025,55972.701707502754,4.0
01229,2026,55972.701707502754,4.0
01230,2012,54691.8816798836,7.4
01230,2013,55215.50025207388,7.4
01230,2014,55919.21023240159,6.6
01230,2015,56478.91522298621,5.4
01230,2016,56193.605040786926,4.5
01230,2017,54217.76844834771,4.4
01230,2018,54909.12457185176,4.1
01230,2019,54051.39365401445,3.6
01230,2020,52490.04714510215,9.6
01230,2021,53364.979761749324,6.1
01230,2022,54943.327338268326,4.2
01230,2023,55043.48804544361,3.7
01230,2024,55972.701707502754,4.0
01230,2025,55972.701707502754,4.0
01230,2026,55972.701707502754,4.0
01235,2012,54691.8816798836,7.4
01235,2013,55215.50025207388,7.4
01235,2014,55919.21023240159,6.6
01235,2015,56478.91522298621,5.4
01235,2016,56193.605040786926,4.5
01235,2017,54217.76844834771,4.4
01235,2018,54909.12457185176,4.1
01235,2019,54051.39365401445,3.6
01235,2020,52490.04714510215,9.6
01235,2021,53364.979761749324,6.1
01235,2022,54943.327338268326,4.2
01235,2023,55043.48804544361,3.7
01235,2024,55972.701707502754,4.0
01235,2025,55972.701707502754,4.0
01235,2026,55972.701707502754,4.0
01236,2012,54691.8816798836,7.4
01236,2013,55215.50025207388,7.4
01236,2014,55919.21023240159,6.6
01236,2015,56478.91522298621,5.4
01236,2016,56193.605040786926,4.5
01236,2017,54217.76844834771,4.4
01236,2018,54909.12457185176,4.1
01236,2019,54051.39365401445,3.6
01236,2020,52490.04714510215,9.6
01236,2021,53364.979761749324,6.1
01236,2022,54943.327338268326,4.2
01236,2023,55043.48804544361,3.7
01236,2024,55972.701707502754,4.0
01236,2025,55972.701707502754,4.0
01236,2026,55972.701707502754,4.0
01237,2012,54691.8816798836,7.4
01237,2013,55215.50025207388,7.4
01237,2014,55919.21023240159,6.6
01237,2015,56478.91522298621,5.4
01237,2016,56193.605040786926,4.5
01237,2017,54217.76844834771,4.4
01237,2018,54909.12457185176,4.1
01237,2019,54051.39365401445,3.6
01237,2020,52490.04714510215,9.6
01237,2021,53364.979761749324,6.1
01237,2022,54943.327338268326,4.2
01237,2023,55043.48804544361,3.7
01237,2024,55972.701707502754,4.0
01237,2025,55972.701707502754,4.0
01237,2026,55972.701707502754,4.0
01238,2012,54691.8816798836,7.4
01238,2013,55215.50025207388,7.4
01238,2014,55919.21023240159,6.6
01238,2015,56478.91522298621,5.4
01238,2016,56193.605040786926,4.5
01238,2017,54217.76844834771,4.4
01238,2018,54909.12457185176,4.1
01238,2019,54051.39365401445,3.6
01238,2020,52490.04714510215,9.6
01238,2021,53364.979761749324,6.1
01238,2022,54943.327338268326,4.2
01238,2023,55043.48804544361,3.7
01238,2024,55972.701707502754,4.0
01238,2025,55972.701707502754,4.0
01238,2026,55972.701707502754,4.0
01240,2012,54691.8816798836,7.4
01240,2013,55215.50025207388,7.4
01240,2014,55919.21023240159,6.6
